series_id,year,period,value,footnote_codes,date,series_title
LNU04027693Q,1998,Q01,3.3,nan,1998-01-15,"(Unadj) Unemployment Rate - Some College or Associate Degree, 25 yrs. & over, Men"
LNU04000058Q,1998,Q01,5.3,nan,1998-01-15,"(Unadj) Unemployment Rate - 25 yrs. & over, Hispanic or Latino Men"
LNU04000319Q,1998,Q01,10.2,nan,1998-01-15,"(Unadj) Unemployment Rate - 18-19 yrs., Women"
LNU04022982Q,1998,Q01,12.3,nan,1998-01-15,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., White Men"
LNS14000002Q,1998,Q01,4.8,nan,1998-01-15,(Seas) Unemployment Rate - Women
LNU04000089Q,1998,Q01,4.9,nan,1998-01-15,(Unadj) Unemployment Rate - 25-34 yrs.
LNU04023025Q,1998,Q01,5.6,nan,1998-01-15,"(Unadj) Unemployment Rate - Not Enrolled in School, Some College or Associate Degree, 16-24 yrs., Hispanic or Latino"
LNU04100001Q,1998,Q01,4.8,nan,1998-01-15,(Unadj) Unemployment Rate - Full-Time Labor Force Men
LNS14024885Q,1998,Q01,11.4,nan,1998-01-15,"(Seas) Unemployment Rate - 16-24 yrs., Men"
LNU04000059Q,1998,Q01,6.8,nan,1998-01-15,"(Unadj) Unemployment Rate - 25 yrs. & over, Hispanic or Latino Women"
LNU04022991Q,1998,Q01,27.5,nan,1998-01-15,"(Unadj) Unemployment Rate - Enrolled in High School 16-24 yrs., Hispanic or Latino"
LNS14000173Q,1998,Q01,3.1,nan,1998-01-15,"(Seas) Unemployment Rate - 35-44 yrs., Men"
LNU04000199Q,1998,Q01,3.4,nan,1998-01-15,"(Unadj) Unemployment Rate - 65 yrs. & over, Men"
LNU04015831Q,1998,Q01,10.1,nan,1998-01-15,"(Unadj) Unemployment Rate - 25-29 yrs., Black or African American Men"
LNU04000112Q,1998,Q01,11.0,nan,1998-01-15,"(Unadj) Unemployment Rate - 18-19 yrs., White"
LNS14200000Q,1998,Q01,5.4,nan,1998-01-15,(Seas) Unemployment Rate  Part-Time Workers
LNU04000208Q,1998,Q01,6.1,nan,1998-01-15,"(Unadj) Unemployment Rate - 25-34 yrs., Hispanic or Latino Men"
LNU04000031Q,1998,Q01,8.6,nan,1998-01-15,"(Unadj) Unemployment Rate - 20 yrs. & over, Black or African American Men"
LNU04032244Q,1998,Q01,13.5,nan,1998-01-15,"(Unadj) Unemployment Rate - Agriculture and Related Industries, Wage and Salary Workers"
LNU04035147Q,1998,Q01,2.3,nan,1998-01-15,(Unadj) Unemployment Rate All Industries Government Wage & Salary Workers Women
LNU04000067Q,1998,Q01,7.4,nan,1998-01-15,"(Unadj) Unemployment Rate - 25-54 yrs., Black or African American Men"
LNU04000315Q,1998,Q01,3.2,nan,1998-01-15,(Unadj) Unemployment Rate - Married Women
LNS14000014Q,1998,Q01,12.4,nan,1998-01-15,"(Seas) Unemployment Rate - 16-19 yrs., Women"
LNU04022970Q,1998,Q01,17.8,nan,1998-01-15,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Hispanic or Latino"
LNU04023054Q,1998,Q01,11.8,nan,1998-01-15,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-24 yrs., Hispanic or Latino Men"
LNU04000164Q,1998,Q01,4.7,nan,1998-01-15,"(Unadj) Unemployment Rate - 25-34 yrs., Men"
LNU04025028Q,1998,Q01,5.5,nan,1998-01-15,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Men"
LNU04027677Q,1998,Q01,3.7,nan,1998-01-15,"(Unadj) Unemployment Rate - Some College, No Degree, 25 yrs. & over, Men"
LNU04027685,2005,M10,3.1,nan,2005-10-01,"(Unadj) Unemployment Rate - Associate Degree, 25 yrs. & over, White"
LNU04023033,2005,M10,8.2,nan,2005-10-01,"(Unadj) Unemployment Rate - Not Enrolled in School, Some College or Associate Degree, 16-24 yrs., White"
LNU04000250,2005,M10,2.4,nan,2005-10-01,"(Unadj) Unemployment Rate - 55-64 yrs., White Men"
LNU04027665,2005,M10,3.7,nan,2005-10-01,"(Unadj) Unemployment Rate - Some College, No Degree, 25 yrs. & over, Hispanic or Latino"
LNU04000248,2005,M10,2.8,nan,2005-10-01,"(Unadj) Unemployment Rate - 50-54 yrs., White Men"
LNU04000341,2005,M10,3.4,nan,2005-10-01,"(Unadj) Unemployment Rate - 45-54 yrs., Women"
LNU04023019,2005,M10,17.5,nan,2005-10-01,"(Unadj) Unemployment Rate - Not Enrolled in School, Less than a High School Diploma 16-24 yrs."
LNS14000048,2005,M10,3.9,nan,2005-10-01,(Seas) Unemployment Rate - 25 yrs. & over
LNS14100000,2005,M10,4.9,nan,2005-10-01,(Seas) Unemployment Rate  Full-Time Workers
LNU04022974,2005,M10,5.3,nan,2005-10-01,"(Unadj) Unemployment Rate - Enrolled in School, 20-24 yrs., White"
LNU04023745,2005,M10,2.6,nan,2005-10-01,"(Unadj) Unemployment Rate - Job Losers and Persons who Completed Temporary Jobs, Hispanic or Latino"
LNU04034127,2005,M10,3.8,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Miscellaneous Manufacturing, Men"
LNU04023030,2005,M10,17.3,nan,2005-10-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-19 yrs., White"
LNU04025317,2005,M10,7.6,nan,2005-10-01,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American"
LNU04034190,2005,M10,6.1,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Telecommunications, Women"
LNS14000164,2005,M10,4.4,nan,2005-10-01,"(Seas) Unemployment Rate - 25-34 yrs., Men"
LNS14100001,2005,M10,4.6,nan,2005-10-01,(Seas) Unemployment Rate  Full-Time Workers Men
LNU04022981,2005,M10,13.6,nan,2005-10-01,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Hispanic or Latino Men"
LNU04024705,2005,M10,5.4,nan,2005-10-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated 20-64 yrs., Women"
LNU04049866,2005,M10,4.0,nan,2005-10-01,"(Unadj) Unemployment Rate - Women, Nonveterans, 25 years and over"
LNU04049778,2005,M10,8.1,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonveterans, 20 to 24 years"
LNS14100012,2005,M10,23.1,nan,2005-10-01,(Seas) Unemployment Rate  Full-Time Workers 16-19 yrs.
LNU04000412,2005,M10,3.0,nan,2005-10-01,"(Unadj) Unemployment Rate - 65 yrs. & over, White Women"
LNU04032244,2005,M10,6.9,nan,2005-10-01,"(Unadj) Unemployment Rate - Agriculture and Related Industries, Wage and Salary Workers"
LNU04034069,2005,M10,5.3,nan,2005-10-01,"(Unadj) Unemployment Rate - Architecture and Engineering Occupations, Women"
LNS14000037,2005,M10,9.2,nan,2005-10-01,"(Seas) Unemployment Rate - 20-24 yrs., Men"
LNU04023016,2005,M10,10.8,nan,2005-10-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-24 yrs."
LNU04034281,2005,M10,8.9,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Other Services, Private Households, Women"
LNS14200025,2005,M10,4.6,nan,2005-10-01,"(Seas) Unemployment Rate  Part-Time Workers 20 yrs. & over, Men"
LNU04000031,2005,M10,8.1,nan,2005-10-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Black or African American Men"
LNU04000150,2005,M10,2.3,nan,2005-10-01,(Unadj) Unemployment Rate - Married Men
LNU04000217,2005,M10,7.3,nan,2005-10-01,(Unadj) Unemployment Rate - Never Married White Men
LNU04034092,2005,M10,4.4,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Men"
LNU04035196,2005,M10,2.3,nan,2005-10-01,"(Unadj) Unemployment Rate -  30-34 yrs., Hispanic or Latino Men"
LNU04017284,2005,M10,0.7,nan,2005-10-01,"(Unadj) Unemployment Rate - Job Leavers, Black or African American"
LNU04034086,2005,M10,11.0,nan,2005-10-01,"(Unadj) Unemployment Rate - Farming, Fishing, and Forestry Occupations, Women"
LNU04034142,2005,M10,5.9,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Paper and Printing, Women"
LNU04000008,2005,M10,8.6,nan,2005-10-01,(Unadj) Unemployment Rate - Black or African American Women
LNU04032300,2005,M10,2.5,nan,2005-10-01,"(Unadj) Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over, Asian"
LNU04034175,2005,M10,5.5,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Information, Women"
LNU04034039,2005,M10,2.2,nan,2005-10-01,"(Unadj) Unemployment Rate - Computer and Mathematical Occupations, Men"
LNU04049527,2005,M10,3.2,nan,2005-10-01,"(Unadj) Unemployment Rate - Men, Total veterans, 18 years and over"
LNU04100025,2005,M10,3.8,nan,2005-10-01,"(Unadj) Unemployment Rate - Full-Time Labor Force 20 yrs. & over, Men"
LNU04000001,2005,M10,4.4,nan,2005-10-01,(Unadj) Unemployment Rate - Men
LNU04000210,2005,M10,3.3,nan,2005-10-01,"(Unadj) Unemployment Rate - 35-44 yrs., Hispanic or Latino Men"
LNU04027916,2005,M10,5.4,nan,2005-10-01,"(Unadj) Unemployment Rate - Married, Spouse Present, Hispanic or Latino Women"
LNU04000069,2005,M10,4.3,nan,2005-10-01,"(Unadj) Unemployment Rate -  25-54 yrs., Hispanic or Latino"
LNU04000024,2005,M10,4.1,nan,2005-10-01,(Unadj) Unemployment Rate - 20 yrs. & over
LNU04034138,2005,M10,5.4,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Textiles, Apparel, and Leather, Men"
LNU04000032,2005,M10,7.5,nan,2005-10-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Black or African American Women"
LNU04000417,2005,M10,2.9,nan,2005-10-01,"(Unadj) Unemployment Rate - 70 yrs. & over, White Women"
LNU04015868,2005,M10,8.9,nan,2005-10-01,"(Unadj) Unemployment Rate - 65-69 yrs., Black or African American Men"
LNU04034209,2005,M10,3.6,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Real Estate and Rental and Leasing, Men"
LNU04032270,2005,M10,2.9,nan,2005-10-01,"(Unadj) Unemployment Rate - Enrolled in School, 20-24 yrs., Asian"
LNS14200000,2005,M10,5.3,nan,2005-10-01,(Seas) Unemployment Rate  Part-Time Workers
LNU04015919,2005,M10,8.2,nan,2005-10-01,"(Unadj) Unemployment Rate - 65-69 yrs., Black or African American Women"
LNU04000092,2005,M10,3.1,nan,2005-10-01,(Unadj) Unemployment Rate - 45 yrs. & over
LNU04032255,2005,M10,1.5,nan,2005-10-01,"(Unadj) Unemployment Rate - 40-44 yrs., Asian"
LNU04024911,2005,M10,4.5,nan,2005-10-01,"(unadj) Unemployment Rate - Black or African American, 55 yrs & over"
LNU04000034,2005,M10,4.4,nan,2005-10-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Hispanic or Latino Men"
LNU04023631,2005,M10,2.0,nan,2005-10-01,"(Unadj) Unemployment Rate - Job Losers 20 yrs. & over, Women"
LNU04034250,2005,M10,6.0,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Social Assistance, Women"
LNU04000197,2005,M10,2.6,nan,2005-10-01,"(Unadj) Unemployment Rate - 60-64 yrs., Men"
LNU04023003,2005,M10,7.5,nan,2005-10-01,"(Unadj) Unemployment Rate - Enrolled in College Full Time 16-24 yrs., Hispanic or Latino"
LNU04034251,2005,M10,6.2,nan,2005-10-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Leisure and Hospitality, Men"
LNU04000028Q,1955,Q02,3.4,nan,1955-04-15,"(Unadj) Unemployment Rate - 20 yrs. & over, White Men"
LNS14000001Q,1955,Q02,4.2,nan,1955-04-15,(Seas) Unemployment Rate - Men
LNS14000013Q,1955,Q02,11.2,nan,1955-04-15,"(Seas) Unemployment Rate - 16-19 yrs., Men"
LNS14000005Q,1955,Q02,4.2,nan,1955-04-15,(Seas) Unemployment Rate - White Women
LNU04000257Q,1955,Q02,3.4,nan,1955-04-15,"(Unadj) Unemployment Rate - 65 yrs. & over, White Men"
LNS14000000Q,1955,Q02,4.4,nan,1955-04-15,(Seas) Unemployment Rate
LNS14000002Q,1955,Q02,4.7,nan,1955-04-15,(Seas) Unemployment Rate - Women
LNU04000154Q,1955,Q02,12.0,nan,1955-04-15,"(Unadj) Unemployment Rate - 18-19 yrs., Men"
LNS14000164Q,1955,Q02,3.2,nan,1955-04-15,"(Seas) Unemployment Rate - 25-34 yrs., Men"
LNU04000220Q,1955,Q02,13.1,nan,1955-04-15,"(Unadj) Unemployment Rate - 16-17 yrs., White Men"
LNS14000036Q,1955,Q02,7.2,nan,1955-04-15,(Seas) Unemployment Rate - 20-24 yrs.
LNU04000110,2002,M04,16.8,nan,2002-04-01,"(Unadj) Unemployment Rate - 16-17 yrs., White"
LNU04034176,2002,M04,4.1,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Publishing, Except Internet"
LNU04034205,2002,M04,2.3,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Insurance"
LNU04000086,2002,M04,20.3,nan,2002-04-01,(Unadj) Unemployment Rate - 16-17 yrs.
LNU04022987,2002,M04,13.8,nan,2002-04-01,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Hispanic or Latino Women"
LNU04034006,2002,M04,8.8,nan,2002-04-01,"(Unadj) Unemployment Rate - Never Married, Asian Women"
LNU04000069,2002,M04,6.0,nan,2002-04-01,"(Unadj) Unemployment Rate -  25-54 yrs., Hispanic or Latino"
LNU04025031,2002,M04,5.8,nan,2002-04-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Black or African American Men"
LNU04034099,2002,M04,9.1,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Manufacturing, Women"
LNU04034173,2002,M04,2.4,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Utilities, Women"
LNU04049603,2002,M04,5.2,nan,2002-04-01,"(Unadj) Unemployment Rate - Women, Nonveterans, 18 years and over"
LNU04000217,2002,M04,8.8,nan,2002-04-01,(Unadj) Unemployment Rate - Never Married White Men
LNU04034048,2002,M04,5.3,nan,2002-04-01,"(Unadj) Unemployment Rate - Healthcare Support Occupations, Men"
LNU04015859,2002,M04,7.4,nan,2002-04-01,"(Unadj) Unemployment Rate - 60-64 yrs., Black or African American Men"
LNS14027662,2002,M04,2.9,nan,2002-04-01,"(Seas) Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNU04026215,2002,M04,5.4,nan,2002-04-01,"(Unadj) Unemployment Rate - 70-74 yrs., Black or African American"
LNU04027678,2002,M04,3.0,nan,2002-04-01,"(Unadj) Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over, Men"
LNU04000004,2002,M04,5.3,nan,2002-04-01,(Unadj) Unemployment Rate - White Men
LNU04000116,2002,M04,3.6,nan,2002-04-01,"(Unadj) Unemployment Rate - 45 yrs. & over, White"
LNU04034101,2002,M04,9.3,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Durable Goods Manufacturing, Women"
LNU04000140,2002,M04,26.9,nan,2002-04-01,"(Unadj) Unemployment Rate - 18-19 yrs., Black or African American"
LNU04034002,2002,M04,8.0,nan,2002-04-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, Asian Men"
LNU04000390,2002,M04,4.5,nan,2002-04-01,"(Unadj) Unemployment Rate - 30-34 yrs., White Women"
LNU04034189,2002,M04,7.4,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Telecommunications, Men"
LNU04034077,2002,M04,5.1,nan,2002-04-01,"(Unadj) Unemployment Rate - Healthcare Support Occupations, Women"
LNU04035146,2002,M04,2.5,nan,2002-04-01,(Unadj) Unemployment Rate All Industries Government Wage & Salary Workers Men
LNU04034141,2002,M04,4.4,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Paper and Printing, Men"
LNU04200012,2002,M04,12.3,nan,2002-04-01,(Unadj) Unemployment Rate - Part-Time Labor Force 16-19 yrs.
LNU04000334,2002,M04,4.8,nan,2002-04-01,"(Unadj) Unemployment Rate - 35-44 yrs., Women"
LNU04024935,2002,M04,4.7,nan,2002-04-01,(Unadj) Unemployment Rate - 40-44 yrs.
LNU04000339,2002,M04,3.6,nan,2002-04-01,"(Unadj) Unemployment Rate - 45 yrs. & over, Women"
LNU04000257,2002,M04,3.1,nan,2002-04-01,"(Unadj) Unemployment Rate - 65 yrs. & over, White Men"
LNU04000345,2002,M04,3.6,nan,2002-04-01,"(Unadj) Unemployment Rate - 50-54 yrs., Women"
LNU04023655,2002,M04,200.0,nan,2002-04-01,(Unadj) Unemployment Rate - Job Losers on Layoff 16-19 yrs.
LNU04034084,2002,M04,5.2,nan,2002-04-01,"(Unadj) Unemployment Rate - Office and Administrative Support Occupations, Women"
LNU04034096,2002,M04,10.6,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Construction, Men"
LNU04034125,2002,M04,13.8,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Furniture and Fixtures, Women"
LNU04034248,2002,M04,6.1,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Social Assistance"
LNU04034283,2002,M04,18.0,nan,2002-04-01,"(Unadj) Unemployment Rate - Agricultural and Related Wage and Salary Workers, Women"
LNU04015837,2002,M04,8.2,nan,2002-04-01,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Men"
LNU04022997,2002,M04,5.4,nan,2002-04-01,"(Unadj) Unemployment Rate - Enrolled in College 16-24 yrs., Hispanic or Latino"
LNU04032300,2002,M04,3.6,nan,2002-04-01,"(Unadj) Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over, Asian"
LNU04024953,2002,M04,2.5,nan,2002-04-01,"(Unadj) Unemployment Rate - 70-74 yrs., White Women"
LNU04200001,2002,M04,6.0,nan,2002-04-01,(Unadj) Unemployment Rate - Part-Time Labor Force Men
LNS14000032,2002,M04,9.3,nan,2002-04-01,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women"
LNU04000024,2002,M04,5.2,nan,2002-04-01,(Unadj) Unemployment Rate - 20 yrs. & over
LNU04034218,2002,M04,8.3,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Professional and Business Services, Women"
LNU04024705,2002,M04,6.8,nan,2002-04-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated 20-64 yrs., Women"
LNU04034292,2002,M04,0.7,nan,2002-04-01,"(Unadj) Unemployment Rate - Job Leavers, Asian"
LNU04000404,2002,M04,3.2,nan,2002-04-01,"(Unadj) Unemployment Rate - 55-59 yrs., White Women"
LNU04022985,2002,M04,9.5,nan,2002-04-01,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Women"
LNU04000103,2002,M04,6.0,nan,2002-04-01,"(Unadj) Unemployment Rate - 35-44 yrs., Hispanic or Latino"
LNU04000190,2002,M04,4.4,nan,2002-04-01,"(Unadj) Unemployment Rate - 55-64 yrs., Men"
LNU04027672,2002,M04,9.7,nan,2002-04-01,"(Unadj) Unemployment Rate - High School Graduates, No College, 25 yrs. & over, Black or African American"
LNU04000050,2002,M04,4.6,nan,2002-04-01,"(Unadj) Unemployment Rate - 25 yrs. & over, Women"
LNU04000180,2002,M04,4.3,nan,2002-04-01,"(Unadj) Unemployment Rate - 45 yrs. & over, Men"
LNU04034153,2002,M04,7.3,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Wholesale and Retail Trade, Women"
LNU04000460,2002,M04,5.0,nan,2002-04-01,"(Unadj) Unemployment Rate - 45 yrs. & over, Black or African American Women"
LNU04023016,2002,M04,12.8,nan,2002-04-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-24 yrs."
LNU04025030,2002,M04,7.4,nan,2002-04-01,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Black or African American Men"
LNU04034072,2002,M04,3.1,nan,2002-04-01,"(Unadj) Unemployment Rate - Legal Occupations, Women"
LNU04023567,2002,M04,1.6,nan,2002-04-01,"(Unadj) Unemployment Rate - Reentrants to Labor Force 20 yrs. & over, Women"
LNU04034275,2002,M04,5.1,nan,2002-04-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Personal and Laundry Services, Women"
LNU04032282,2002,M04,26.6,nan,2002-04-01,"(Unadj) Unemployment Rate - Not Enrolled in School, Less than a High School Diploma, 16-24 yrs., Asian"
LNU04000151,2002,M04,6.8,nan,2002-04-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated Men"
LNU04024230,2002,M04,3.8,nan,2002-04-01,(Unadj) Unemployment Rate - 55 yrs. & over
LNU04024937,2002,M04,4.0,nan,2002-04-01,(Unadj) Unemployment Rate - 50-54 yrs.
LNU04023044,2002,M04,18.4,nan,2002-04-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 20-24 yrs., Black or African American"
LNU04034984,2002,M04,5.6,nan,2002-04-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Asian"
LNU04000313,2014,M03,9.0,nan,2014-03-01,(Unadj) Unemployment Rate - Women who Maintain Families
LNU04027693,2014,M03,6.1,nan,2014-03-01,"(Unadj) Unemployment Rate - Some College or Associate Degree, 25 yrs. & over, Men"
LNU04034108,2014,M03,5.0,nan,2014-03-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Machinery Manufacturing"
LNU04000061,2014,M03,5.9,nan,2014-03-01,"(Unadj) Unemployment Rate - 25-54 yrs., Men"
LNU04015919,2014,M03,6.0,nan,2014-03-01,"(Unadj) Unemployment Rate - 65-69 yrs., Black or African American Women"
LNU04027691,2014,M03,5.4,nan,2014-03-01,"(Unadj) Unemployment Rate - Some College or Associate Degree, 25 yrs. & over, White"
LNU04049691,2014,M03,6.3,nan,2014-03-01,"(Unadj) Unemployment Rate - Nonveterans, 20 years and over"
LNU04076976,2014,M03,8.0,nan,2014-03-01,"(Unadj) Unemployment Rate - 18 years and over, Hispanic or Latino"
LNU04032252,2014,M03,3.9,nan,2014-03-01,"(Unadj) Unemployment Rate - 30-34 yrs., Asian"
LNU04027692,2014,M03,9.8,nan,2014-03-01,"(Unadj) Unemployment Rate - Some College or Associate Degree, 25 yrs. & over, Black or African American"
LNU04026220,2014,M03,,7,2014-03-01,"(Unadj) Unemployment Rate - 75 yrs. & over, Black or African American Women"
LNU04022996,2014,M03,9.0,nan,2014-03-01,(Unadj) Unemployment Rate - Enrolled in College 16-24 yrs.
LNU04000411,2014,M03,3.5,nan,2014-03-01,"(Unadj) Unemployment Rate - 62-64 yrs., White Women"
LNU04024950,2014,M03,4.7,nan,2014-03-01,"(Unadj) Unemployment Rate - 50-54 yrs., White"
LNU04034150,2014,M03,5.4,nan,2014-03-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Plastics and Rubber Products, Men"
LNU04049527,2014,M03,6.3,nan,2014-03-01,"(Unadj) Unemployment Rate - Men, Total veterans, 18 years and over"
LNU04000119,2014,M03,4.5,nan,2014-03-01,"(Unadj) Unemployment Rate - 55-64 yrs., White"
LNU04073426,2014,M03,5.5,nan,2014-03-01,"(Unadj) Unemployment Rate - Native born, 25 years and over"
LNU04000203,2014,M03,5.2,nan,2014-03-01,"(Unadj) Unemployment Rate - 65-69 yrs., Men"
LNU04032266,2014,M03,5.7,nan,2014-03-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Asian Men"
LNU04034143,2014,M03,3.5,nan,2014-03-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Petroleum and Coal Products"
LNU04077892,2014,M03,15.6,nan,2014-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 to 24 years, Men"
LNU04034169,2014,M03,7.2,nan,2014-03-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Transportation and Warehousing, Men"
